iso,driver_code,pixel_count,area_ha,driver_label,dataset_name,dataset_version
PRT,7,166,16600.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PRY,1,192777,19277700.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PRY,2,481,48100.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PRY,3,55,5500.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PRY,4,11520,1152000.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PRY,5,13981,1398100.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PRY,6,3138,313800.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PRY,7,15808,1580800.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PSE,1,130,13000.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PSE,2,17,1700.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PSE,4,7,700.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PSE,5,11,1100.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
PSE,6,71,7100.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ROU,1,1703,170300.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ROU,2,402,40200.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ROU,4,68469,6846900.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ROU,5,215,21500.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ROU,6,1491,149100.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ROU,7,1138,113800.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RUS,1,43170,4317000.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RUS,2,199786,19978600.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RUS,3,40,4000.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RUS,4,2481032,248103200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RUS,5,3365354,336535400.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RUS,6,52364,5236400.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RUS,7,438363,43836300.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RWA,1,9154,915400.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RWA,2,14,1400.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RWA,3,121,12100.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RWA,4,1579,157900.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RWA,5,13,1300.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RWA,6,664,66400.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
RWA,7,576,57600.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SAU,1,32,3200.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SAU,6,2,200.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SDN,1,7786,778600.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SDN,2,2,200.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SDN,3,25,2500.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SDN,4,5,500.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SDN,5,6,600.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SDN,6,12,1200.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SDN,7,72,7200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SEN,1,22874,2287400.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SEN,2,181,18100.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SEN,3,35,3500.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SEN,4,33,3300.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SEN,5,4,400.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SEN,6,166,16600.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SEN,7,125,12500.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SGP,1,36,3600.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SGP,2,4,400.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SGP,4,2,200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SGP,6,278,27800.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLB,1,399,39900.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLB,2,12,1200.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLB,3,3830,383000.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLB,4,11519,1151900.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLB,5,34,3400.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLB,6,134,13400.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLB,7,1849,184900.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLE,1,13616,1361600.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLE,2,361,36100.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLE,3,40181,4018100.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLE,4,226,22600.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLE,5,18,1800.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLE,6,652,65200.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLE,7,330,33000.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLV,1,13621,1362100.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLV,2,12,1200.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLV,3,53,5300.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLV,4,15,1500.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLV,5,19,1900.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLV,6,736,73600.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SLV,7,146,14600.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SMR,1,1,100.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SMR,4,2,200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SMR,6,8,800.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SOM,1,5590,559000.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SOM,2,17,1700.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SOM,3,10,1000.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SOM,4,16,1600.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SOM,5,7,700.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SOM,6,139,13900.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SOM,7,500,50000.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SPM,2,2,200.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SPM,5,2,200.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SPM,6,1,100.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SRB,1,541,54100.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SRB,2,357,35700.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SRB,4,20014,2001400.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SRB,5,396,39600.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SRB,6,963,96300.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SRB,7,147,14700.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SSD,1,40868,4086800.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SSD,2,173,17300.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SSD,3,13230,1323000.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SSD,4,242,24200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SSD,5,242,24200.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SSD,6,929,92900.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SSD,7,4857,485700.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
STP,7,21,2100.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SUR,1,3189,318900.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SUR,2,5349,534900.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SUR,3,2101,210100.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SUR,4,8183,818300.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SUR,5,813,81300.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SUR,6,392,39200.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SUR,7,2953,295300.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVK,1,340,34000.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVK,2,107,10700.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVK,4,27994,2799400.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVK,5,6,600.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVK,6,736,73600.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVK,7,300,30000.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVN,1,426,42600.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVN,2,252,25200.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVN,4,12296,1229600.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVN,5,104,10400.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVN,6,953,95300.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SVN,7,402,40200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWE,1,1614,161400.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWE,2,1560,156000.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWE,4,491064,49106400.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWE,5,2287,228700.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWE,6,11538,1153800.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWE,7,374,37400.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWZ,1,4898,489800.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWZ,2,21,2100.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWZ,3,20,2000.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWZ,4,2752,275200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWZ,5,379,37900.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWZ,6,308,30800.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SWZ,7,36,3600.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SXM,6,4,400.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SYC,7,2,200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SYR,1,1027,102700.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SYR,2,31,3100.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SYR,4,295,29500.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SYR,5,1891,189100.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SYR,6,132,13200.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
SYR,7,17,1700.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCA,1,11,1100.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCA,2,4,400.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCA,6,46,4600.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCA,7,37,3700.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCD,1,81610,8161000.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCD,2,94,9400.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCD,3,1212,121200.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCD,4,18,1800.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCD,5,170,17000.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCD,6,77,7700.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TCD,7,641,64100.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TGO,1,27684,2768400.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TGO,2,46,4600.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TGO,3,1266,126600.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TGO,4,11,1100.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TGO,5,1,100.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TGO,6,451,45100.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TGO,7,33,3300.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
THA,1,212430,21243000.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
THA,2,1468,146800.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
THA,3,24667,2466700.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
THA,4,6706,670600.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
THA,5,175,17500.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
THA,6,9717,971700.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
THA,7,1912,191200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TJK,1,141,14100.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TJK,2,3,300.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TJK,4,34,3400.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TJK,5,3,300.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TJK,6,21,2100.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TJK,7,102,10200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TKM,1,89,8900.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TKM,2,4,400.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TKM,4,15,1500.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TKM,5,28,2800.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TKM,6,3,300.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TKM,7,183,18300.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TLS,1,6617,661700.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TLS,2,156,15600.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TLS,3,192,19200.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TLS,4,62,6200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TLS,5,135,13500.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TLS,6,132,13200.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TLS,7,319,31900.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TTO,1,1787,178700.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TTO,2,80,8000.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TTO,3,124,12400.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TTO,4,102,10200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TTO,6,732,73200.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TTO,7,140,14000.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUN,1,1923,192300.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUN,2,121,12100.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUN,3,8,800.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUN,4,482,48200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUN,5,2819,281900.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUN,6,241,24100.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUN,7,65,6500.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUR,1,22475,2247500.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUR,2,7438,743800.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUR,3,1,100.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUR,4,81685,8168500.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUR,5,10587,1058700.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUR,6,12294,1229400.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TUR,7,1695,169500.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TWN,1,4109,410900.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TWN,2,35,3500.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TWN,3,96,9600.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TWN,4,3050,305000.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TWN,5,13,1300.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TWN,6,2418,241800.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TWN,7,3932,393200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TZA,1,331739,33173900.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TZA,2,2158,215800.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TZA,3,40378,4037800.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TZA,4,8841,884100.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TZA,5,1133,113300.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TZA,6,7561,756100.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
TZA,7,6342,634200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UGA,1,88960,8896000.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UGA,2,54,5400.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UGA,3,3303,330300.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UGA,4,5140,514000.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UGA,5,175,17500.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UGA,6,2134,213400.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UGA,7,3335,333500.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UKR,1,6079,607900.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UKR,2,1127,112700.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UKR,4,134276,13427600.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UKR,5,7571,757100.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UKR,6,4227,422700.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UKR,7,1128,112800.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UMI,1,2,200.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
URY,1,19786,1978600.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
URY,2,84,8400.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
URY,4,26475,2647500.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
URY,5,225,22500.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
URY,6,620,62000.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
URY,7,1190,119000.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
USA,1,444143,44414300.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
USA,2,37519,3751900.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
USA,4,1529772,152977200.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
USA,5,593872,59387200.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
USA,6,315596,31559600.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
USA,7,171402,17140200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UZB,1,411,41100.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UZB,2,25,2500.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UZB,4,78,7800.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UZB,5,20,2000.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UZB,6,163,16300.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
UZB,7,249,24900.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VCT,1,69,6900.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VCT,6,33,3300.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VCT,7,69,6900.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VEN,1,215535,21553500.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VEN,2,3778,377800.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VEN,3,11126,1112600.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VEN,4,9587,958700.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VEN,5,11033,1103300.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VEN,6,2557,255700.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VEN,7,31657,3165700.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VGB,1,9,900.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VGB,6,33,3300.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VGB,7,13,1300.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VIR,1,43,4300.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VIR,3,16,1600.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VIR,6,115,11500.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VIR,7,31,3100.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VNM,1,90208,9020800.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VNM,2,2995,299500.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VNM,3,37124,3712400.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VNM,4,56056,5605600.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VNM,5,349,34900.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VNM,6,6054,605400.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VNM,7,4565,456500.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VUT,1,516,51600.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VUT,3,122,12200.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VUT,4,626,62600.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VUT,5,52,5200.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VUT,6,63,6300.0,mining,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
VUT,7,1509,150900.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
YEM,1,45,4500.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
YEM,7,2,200.0,infrastructure,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZAF,1,72641,7264100.0,commodity_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZAF,2,2192,219200.0,shifting_agriculture,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZAF,3,198,19800.0,forestry,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZAF,4,44889,4488900.0,wildfire,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
ZAF,5,18026,1802600.0,urbanization,drivers_forest_loss_1km_2001_2024_v1_2,v1_2
